STATION_ID,DATE,CHLa,Year,Month,StationDate,STATION_YEAR,SECCHI_DEPTH,NITROGEN_TOTAL,PHOSPHORUS_TOTAL,PHOSPHORUS_ORTHO,TURBIDITY_HACH,TURBIDITY_NTU,TSF,TF,TSS,AMMONIA_TOTAL,NITRATE_TOTAL,DIN
1ALOH001.51,2016-08-17T00:00:00Z,10.1,2016,8,1ALOH001.51_2016-08-17,1ALOH001.51_2016,1.3,0.61,0.02,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
1ALOH001.51,2016-09-14T00:00:00Z,13.2,2016,9,1ALOH001.51_2016-09-14,1ALOH001.51_2016,1.4,0.61,0.03,0,NA,NA,NA,NA,NA,0,NA,NA
1ALOH001.51,2016-10-03T00:00:00Z,23,2016,10,1ALOH001.51_2016-10-03,1ALOH001.51_2016,1.4,0.59,0.04,0.01,NA,NA,NA,NA,NA,0.03,NA,NA
1ALOH001.51,2017-05-30T00:00:00Z,20.8,2017,5,1ALOH001.51_2017-05-30,1ALOH001.51_2017,0.8,0.79,0.03,0.01,NA,NA,NA,NA,NA,0,NA,NA
1ALOH001.51,2017-06-19T00:00:00Z,9.5,2017,6,1ALOH001.51_2017-06-19,1ALOH001.51_2017,1.4,0.63,0.02,0,NA,NA,NA,NA,NA,0.01,NA,NA
1ALOH001.51,2017-07-20T00:00:00Z,6.78,2017,7,1ALOH001.51_2017-07-20,1ALOH001.51_2017,1.6,0.57,0.02,0,NA,NA,NA,NA,NA,0,NA,NA
1ALOH001.51,2017-08-24T00:00:00Z,18.2,2017,8,1ALOH001.51_2017-08-24,1ALOH001.51_2017,1.1,0.74,0.02,-0.01,NA,NA,NA,NA,NA,0,NA,NA
1ALOH001.51,2017-09-21T00:00:00Z,11.5,2017,9,1ALOH001.51_2017-09-21,1ALOH001.51_2017,1.6,0.53,0.01,0,NA,NA,NA,NA,NA,0,NA,NA
1ALOH001.51,2017-10-26T00:00:00Z,14.9,2017,10,1ALOH001.51_2017-10-26,1ALOH001.51_2017,0.9,0.57,0.03,0,NA,NA,NA,NA,NA,0.03,NA,NA
1ALOH002.20,2003-07-28T00:00:00Z,2.55,2003,7,1ALOH002.20_2003-07-28,1ALOH002.20_2003,NA,0.58,0.01,0,NA,NA,NA,NA,NA,0.04,NA,NA
1ALOH002.20,2003-08-27T00:00:00Z,1.58,2003,8,1ALOH002.20_2003-08-27,1ALOH002.20_2003,NA,0.39,0.01,0.01,NA,NA,NA,NA,NA,0.04,NA,NA
1ALOH002.20,2003-09-25T00:00:00Z,4.25,2003,9,1ALOH002.20_2003-09-25,1ALOH002.20_2003,NA,0.73,0.02,0.01,NA,NA,NA,NA,NA,0.04,NA,NA
1ALOH002.20,2003-10-15T00:00:00Z,9.54,2003,10,1ALOH002.20_2003-10-15,1ALOH002.20_2003,NA,0.58,0.02,0.01,NA,NA,NA,NA,NA,0.04,NA,NA
1ALOH007.93,1999-05-18T00:00:00Z,NA,1999,5,1ALOH007.93_1999-05-18,1ALOH007.93_1999,2.4,NA,0.03,0.01,2.26,NA,3,38,3,0.07,0.14,0.21000000000000002
1ALOH007.93,1999-06-17T00:00:00Z,57.58,1999,6,1ALOH007.93_1999-06-17,1ALOH007.93_1999,0.6,NA,0.1,NA,27.2,NA,NA,5,12,0.04,0.04,0.08
1ALOH007.93,1999-07-12T00:00:00Z,NA,1999,7,1ALOH007.93_1999-07-12,1ALOH007.93_1999,0.6,NA,0.06,0.45,16.8,NA,3,29,8,0.05,0.04,0.09
1ALOH007.93,1999-08-11T00:00:00Z,45.47,1999,8,1ALOH007.93_1999-08-11,1ALOH007.93_1999,0.5,NA,0.05,0.01,9.09,NA,3,36,6,0.04,0.04,0.08
1ALOH007.93,1999-08-23T00:00:00Z,57.44,1999,8,1ALOH007.93_1999-08-23,1ALOH007.93_1999,0.5,NA,0.04,0.01,13.3,NA,3,28,3,0.04,0.04,0.08
1ALOH007.93,2000-05-17T00:00:00Z,2.99,2000,5,1ALOH007.93_2000-05-17,1ALOH007.93_2000,3.8,NA,0.02,0.02,1.8,NA,3,37,3,0.04,0.15,0.19
1ALOH007.93,2000-07-12T00:00:00Z,109.29,2000,7,1ALOH007.93_2000-07-12,1ALOH007.93_2000,0.5,NA,0.04,0.02,28,NA,3,19,12,0.04,0.04,0.08
1ALOH007.93,2000-07-19T00:00:00Z,58.13,2000,7,1ALOH007.93_2000-07-19,1ALOH007.93_2000,0.6,NA,0.05,0.02,5.34,NA,3,NA,8,0.04,0.04,0.08
1ALOH007.93,2000-08-08T00:00:00Z,52.47,2000,8,1ALOH007.93_2000-08-08,1ALOH007.93_2000,0.7,NA,0.04,0.01,13.3,NA,3,24,9,0.04,0.04,0.08
1ALOH007.93,2000-08-30T00:00:00Z,NA,2000,8,1ALOH007.93_2000-08-30,1ALOH007.93_2000,0.7,NA,0.04,0.02,14.4,NA,3,31,6,0.04,0.04,0.08
1ALOH007.93,2004-05-20T00:00:00Z,7.67,2004,5,1ALOH007.93_2004-05-20,1ALOH007.93_2004,NA,0.62,0.02,0.01,NA,NA,NA,NA,NA,0.04,NA,NA
1ALOH007.93,2004-06-16T00:00:00Z,NA,2004,6,1ALOH007.93_2004-06-16,1ALOH007.93_2004,NA,1.02,0.03,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1ALOH007.93,2004-07-21T00:00:00Z,8.69,2004,7,1ALOH007.93_2004-07-21,1ALOH007.93_2004,NA,0.79,0.03,0,NA,NA,NA,NA,NA,0.04,NA,NA
1ALOH007.93,2004-08-30T00:00:00Z,12.03,2004,8,1ALOH007.93_2004-08-30,1ALOH007.93_2004,NA,0.63,0.04,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1ALOH007.93,2004-09-30T00:00:00Z,5.45,2004,9,1ALOH007.93_2004-09-30,1ALOH007.93_2004,NA,1.1,0.03,0.02,NA,NA,NA,NA,NA,0.29,NA,NA
1ALOH007.93,2004-10-28T00:00:00Z,2.325,2004,10,1ALOH007.93_2004-10-28,1ALOH007.93_2004,NA,1.085,0.02,0.02,NA,NA,NA,NA,NA,0.445,NA,NA
1ALOH007.93,2007-05-03T00:00:00Z,38.48,2007,5,1ALOH007.93_2007-05-03,1ALOH007.93_2007,0.4,1.43,0.04,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1ALOH007.93,2007-05-14T00:00:00Z,2.76,2007,5,1ALOH007.93_2007-05-14,1ALOH007.93_2007,0.8,0.46,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1ALOH007.93,2007-06-11T00:00:00Z,18.67,2007,6,1ALOH007.93_2007-06-11,1ALOH007.93_2007,1,1.1,0.03,0.02,NA,NA,NA,NA,NA,0.09,NA,NA
1ALOH007.93,2007-06-20T00:00:00Z,3.86,2007,6,1ALOH007.93_2007-06-20,1ALOH007.93_2007,1.3,0.43,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1ALOH007.93,2007-07-16T00:00:00Z,4.9,2007,7,1ALOH007.93_2007-07-16,1ALOH007.93_2007,1.1,0.65,0.03,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1ALOH007.93,2007-08-16T00:00:00Z,9.99,2007,8,1ALOH007.93_2007-08-16,1ALOH007.93_2007,1.1,0.76,0.03,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1ALOH007.93,2007-09-26T00:00:00Z,9.54,2007,9,1ALOH007.93_2007-09-26,1ALOH007.93_2007,1,0.74,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1ALOH007.93,2007-10-18T00:00:00Z,21.08,2007,10,1ALOH007.93_2007-10-18,1ALOH007.93_2007,0.7,0.98,0.05,0.02,NA,NA,NA,NA,NA,0.195,NA,NA
1ALOH007.93,2016-05-12T00:00:00Z,26.2,2016,5,1ALOH007.93_2016-05-12,1ALOH007.93_2016,1,0.86,0.02,0,NA,NA,NA,NA,NA,0,NA,NA
1ALOH007.93,2016-06-22T00:00:00Z,18.8,2016,6,1ALOH007.93_2016-06-22,1ALOH007.93_2016,1.1,0.75,0.05,0.01,NA,NA,NA,NA,NA,0,NA,NA
1ALOH007.93,2016-07-20T00:00:00Z,6.96,2016,7,1ALOH007.93_2016-07-20,1ALOH007.93_2016,1.5,0.67,0.02,0,NA,NA,NA,NA,NA,0.01,NA,NA
1ALOH007.93,2016-08-17T00:00:00Z,12.5,2016,8,1ALOH007.93_2016-08-17,1ALOH007.93_2016,1.2,0.79,0.03,0,NA,NA,NA,NA,NA,0,NA,NA
1ALOH007.93,2016-09-14T00:00:00Z,9.61,2016,9,1ALOH007.93_2016-09-14,1ALOH007.93_2016,1.5,0.66,0.03,0,NA,NA,NA,NA,NA,0.04,NA,NA
1ALOH007.93,2016-10-03T00:00:00Z,16.3,2016,10,1ALOH007.93_2016-10-03,1ALOH007.93_2016,1.2,0.98,0.03,0.01,NA,NA,NA,NA,NA,0.27,NA,NA
1ALOH007.93,2017-05-30T00:00:00Z,8.79,2017,5,1ALOH007.93_2017-05-30,1ALOH007.93_2017,1.8,0.67,0.02,0.01,NA,NA,NA,NA,NA,0,NA,NA
1ALOH007.93,2017-06-19T00:00:00Z,11.9,2017,6,1ALOH007.93_2017-06-19,1ALOH007.93_2017,1.4,0.89,0.02,0,NA,NA,NA,NA,NA,0.02,NA,NA
1ALOH007.93,2017-07-20T00:00:00Z,7.05,2017,7,1ALOH007.93_2017-07-20,1ALOH007.93_2017,1.6,0.76,0.03,0,NA,NA,NA,NA,NA,0,NA,NA
1ALOH007.93,2017-08-24T00:00:00Z,12.5,2017,8,1ALOH007.93_2017-08-24,1ALOH007.93_2017,1.6,0.67,0.06,0.01,NA,NA,NA,NA,NA,0,NA,NA
1ALOH007.93,2017-09-21T00:00:00Z,40.5,2017,9,1ALOH007.93_2017-09-21,1ALOH007.93_2017,0.8,1.25,0.03,0,NA,NA,NA,NA,NA,0,NA,NA
1ALOH007.93,2017-10-26T00:00:00Z,11.3,2017,10,1ALOH007.93_2017-10-26,1ALOH007.93_2017,1.3,1.34,0.04,0,NA,NA,NA,NA,NA,0.54,NA,NA
1ALOH007.93,2023-05-23T00:00:00Z,19.1,2023,5,1ALOH007.93_2023-05-23,1ALOH007.93_2023,0.7,1.21,0.02,0.01,NA,NA,NA,NA,NA,0.02,NA,NA
1ALOH007.93,2023-06-27T00:00:00Z,9.08,2023,6,1ALOH007.93_2023-06-27,1ALOH007.93_2023,1,1.01,0.03,0.01,NA,NA,NA,NA,NA,0,NA,NA
1ALOH007.93,2023-07-13T00:00:00Z,6.75,2023,7,1ALOH007.93_2023-07-13,1ALOH007.93_2023,1.2,0.82,0.02,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
1ALOH007.93,2023-08-01T00:00:00Z,10.5,2023,8,1ALOH007.93_2023-08-01,1ALOH007.93_2023,1.5,0.65,0.02,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
1ALOH007.93,2023-09-11T00:00:00Z,12.8,2023,9,1ALOH007.93_2023-09-11,1ALOH007.93_2023,1.3,0.64,0.02,0,NA,NA,NA,NA,NA,0,NA,NA
1ALOH007.93,2023-10-03T00:00:00Z,17.1,2023,10,1ALOH007.93_2023-10-03,1ALOH007.93_2023,0.9,0.77,0.02,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
1ALOH007.93,2024-05-16T00:00:00Z,22.8,2024,5,1ALOH007.93_2024-05-16,1ALOH007.93_2024,0.7,1.24,0.02,0.02,NA,NA,NA,NA,NA,0.01,NA,NA
1ALOH007.93,2024-06-11T00:00:00Z,12.2,2024,6,1ALOH007.93_2024-06-11,1ALOH007.93_2024,1,0.97,0.02,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
1ALOH007.93,2024-07-11T00:00:00Z,13.7,2024,7,1ALOH007.93_2024-07-11,1ALOH007.93_2024,0.8,0.98,0.02,0.02,NA,NA,NA,NA,NA,0.01,NA,NA
1ALOH007.93,2024-08-13T00:00:00Z,NA,2024,8,1ALOH007.93_2024-08-13,1ALOH007.93_2024,1.3,0.64,NA,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
1APOM013.02,2003-05-27T00:00:00Z,2.99,2003,5,1APOM013.02_2003-05-27,1APOM013.02_2003,NA,NA,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1APOM013.02,2003-06-25T00:00:00Z,1.57,2003,6,1APOM013.02_2003-06-25,1APOM013.02_2003,NA,NA,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1APOM013.02,2003-07-28T00:00:00Z,NA,2003,7,1APOM013.02_2003-07-28,1APOM013.02_2003,NA,0.53,0.01,0,NA,NA,NA,NA,NA,0.04,NA,NA
1APOM013.02,2003-08-27T00:00:00Z,1.58,2003,8,1APOM013.02_2003-08-27,1APOM013.02_2003,NA,0.39,0.01,0.01,NA,NA,NA,NA,NA,0.04,NA,NA
1APOM013.02,2003-09-25T00:00:00Z,6.03,2003,9,1APOM013.02_2003-09-25,1APOM013.02_2003,NA,0.73,0.01,0.01,NA,NA,NA,NA,NA,0.04,NA,NA
1APOM013.02,2003-10-15T00:00:00Z,7.48,2003,10,1APOM013.02_2003-10-15,1APOM013.02_2003,NA,0.61,0.02,0.01,NA,NA,NA,NA,NA,0.04,NA,NA
1APOM013.02,2009-05-12T00:00:00Z,6.64,2009,5,1APOM013.02_2009-05-12,1APOM013.02_2009,1,0.46,0.03,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1APOM013.02,2009-06-10T00:00:00Z,10.15,2009,6,1APOM013.02_2009-06-10,1APOM013.02_2009,0.9,0.56,0.03,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1APOM013.02,2009-07-13T00:00:00Z,2.08,2009,7,1APOM013.02_2009-07-13,1APOM013.02_2009,1.7,0.46,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1APOM013.02,2009-08-19T00:00:00Z,0.96,2009,8,1APOM013.02_2009-08-19,1APOM013.02_2009,1.8,0.38,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1APOM013.02,2009-09-16T00:00:00Z,2.95,2009,9,1APOM013.02_2009-09-16,1APOM013.02_2009,1.6,0.37,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1APOM013.02,2009-10-14T00:00:00Z,4.15,2009,10,1APOM013.02_2009-10-14,1APOM013.02_2009,NA,0.41,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1APOM013.02,2010-05-11T00:00:00Z,5.18,2010,5,1APOM013.02_2010-05-11,1APOM013.02_2010,1.7,0.38,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1APOM013.02,2010-06-17T00:00:00Z,6.57,2010,6,1APOM013.02_2010-06-17,1APOM013.02_2010,1.6,0.4,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1APOM013.02,2010-07-13T00:00:00Z,3.36,2010,7,1APOM013.02_2010-07-13,1APOM013.02_2010,2,0.36,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1APOM013.02,2010-08-10T00:00:00Z,1.26,2010,8,1APOM013.02_2010-08-10,1APOM013.02_2010,2.7,0.33,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1APOM013.02,2010-09-23T00:00:00Z,1.66,2010,9,1APOM013.02_2010-09-23,1APOM013.02_2010,2.9,0.32,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1APOM013.02,2010-10-14T00:00:00Z,12.7,2010,10,1APOM013.02_2010-10-14,1APOM013.02_2010,2,0.39,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1APOM013.02,2016-05-12T00:00:00Z,7.3,2016,5,1APOM013.02_2016-05-12,1APOM013.02_2016,1.4,0.45,0.02,0,NA,NA,NA,NA,NA,0,NA,NA
1APOM013.02,2016-06-22T00:00:00Z,4.09,2016,6,1APOM013.02_2016-06-22,1APOM013.02_2016,2,0.44,0.01,0,NA,NA,NA,NA,NA,0.01,NA,NA
1APOM013.02,2016-07-20T00:00:00Z,7.64,2016,7,1APOM013.02_2016-07-20,1APOM013.02_2016,1.4,0.63,0.02,0,NA,NA,NA,NA,NA,0,NA,NA
1APOM013.02,2016-08-17T00:00:00Z,14.6,2016,8,1APOM013.02_2016-08-17,1APOM013.02_2016,1,0.72,0.02,0.01,NA,NA,NA,NA,NA,0,NA,NA
1APOM013.02,2016-09-14T00:00:00Z,5.27,2016,9,1APOM013.02_2016-09-14,1APOM013.02_2016,1.3,0.73,0.02,0,NA,NA,NA,NA,NA,0.01,NA,NA
1APOM013.02,2016-10-03T00:00:00Z,11.8,2016,10,1APOM013.02_2016-10-03,1APOM013.02_2016,1.8,0.61,0.02,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
1APOM013.02,2017-05-30T00:00:00Z,19.5,2017,5,1APOM013.02_2017-05-30,1APOM013.02_2017,1.8,0.8,0.02,0,NA,NA,NA,NA,NA,0,NA,NA
1APOM013.02,2017-06-19T00:00:00Z,16.7,2017,6,1APOM013.02_2017-06-19,1APOM013.02_2017,1.1,0.8,0.02,0,NA,NA,NA,NA,NA,0.01,NA,NA
1APOM013.02,2017-07-20T00:00:00Z,3.6,2017,7,1APOM013.02_2017-07-20,1APOM013.02_2017,2,0.5,0.02,0,NA,NA,NA,NA,NA,0,NA,NA
1APOM013.02,2017-08-24T00:00:00Z,11.7,2017,8,1APOM013.02_2017-08-24,1APOM013.02_2017,1.7,0.67,0.01,0,NA,NA,NA,NA,NA,0,NA,NA
1APOM013.02,2017-09-21T00:00:00Z,6.71,2017,9,1APOM013.02_2017-09-21,1APOM013.02_2017,2.1,0.53,0.01,0,NA,NA,NA,NA,NA,0.01,NA,NA
1APOM013.02,2017-10-26T00:00:00Z,10.9,2017,10,1APOM013.02_2017-10-26,1APOM013.02_2017,1.3,0.52,0.02,0,NA,NA,NA,NA,NA,0.02,NA,NA
1APOM013.02,2023-06-27T00:00:00Z,2.42,2023,6,1APOM013.02_2023-06-27,1APOM013.02_2023,2.5,0.43,0.01,0,NA,NA,NA,NA,NA,0.01,NA,NA
1APOM013.02,2023-07-13T00:00:00Z,5.54,2023,7,1APOM013.02_2023-07-13,1APOM013.02_2023,1.4,0.45,0.01,0.01,NA,NA,NA,NA,NA,0,NA,NA
1APOM013.02,2023-08-01T00:00:00Z,4.97,2023,8,1APOM013.02_2023-08-01,1APOM013.02_2023,1.5,0.49,0.01,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
1APOM013.02,2023-10-03T00:00:00Z,5.34,2023,10,1APOM013.02_2023-10-03,1APOM013.02_2023,2.3,0.51,0.01,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
1APOM013.02,2024-05-16T00:00:00Z,6.62,2024,5,1APOM013.02_2024-05-16,1APOM013.02_2024,2,0.36,0.03,0.01,NA,NA,NA,NA,NA,0,NA,NA
1APOM013.02,2024-06-11T00:00:00Z,4.79,2024,6,1APOM013.02_2024-06-11,1APOM013.02_2024,1.8,0.4,0.02,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
1APOM013.02,2024-07-15T00:00:00Z,4.13,2024,7,1APOM013.02_2024-07-15,1APOM013.02_2024,2.5,0.46,0,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
1APOM013.02,2024-08-13T00:00:00Z,NA,2024,8,1APOM013.02_2024-08-13,1APOM013.02_2024,2.2,0.5,NA,0.01,NA,NA,NA,NA,NA,0,NA,NA
1APOM013.41,2003-07-28T00:00:00Z,1.78,2003,7,1APOM013.41_2003-07-28,1APOM013.41_2003,NA,0.52,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1APOM013.41,2003-08-27T00:00:00Z,1.3,2003,8,1APOM013.41_2003-08-27,1APOM013.41_2003,NA,0.42,0.01,0.01,NA,NA,NA,NA,NA,0.04,NA,NA
1APOM013.41,2003-09-25T00:00:00Z,5.91,2003,9,1APOM013.41_2003-09-25,1APOM013.41_2003,NA,0.73,0.02,0.01,NA,NA,NA,NA,NA,0.04,NA,NA
1APOM013.41,2003-10-15T00:00:00Z,7.67,2003,10,1APOM013.41_2003-10-15,1APOM013.41_2003,NA,0.58,0.02,0.01,NA,NA,NA,NA,NA,0.04,NA,NA
1ASOH006.66,2009-05-12T00:00:00Z,3.79,2009,5,1ASOH006.66_2009-05-12,1ASOH006.66_2009,1,0.68,0.03,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1ASOH006.66,2009-06-10T00:00:00Z,7.16,2009,6,1ASOH006.66_2009-06-10,1ASOH006.66_2009,1,0.7,0.03,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1ASOH006.66,2009-07-13T00:00:00Z,6.96,2009,7,1ASOH006.66_2009-07-13,1ASOH006.66_2009,NA,0.58,0.03,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1ASOH006.66,2009-08-19T00:00:00Z,13.4,2009,8,1ASOH006.66_2009-08-19,1ASOH006.66_2009,1.3,0.65,0.03,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1ASOH006.66,2009-09-16T00:00:00Z,21.73,2009,9,1ASOH006.66_2009-09-16,1ASOH006.66_2009,1,0.64,0.03,0.02,NA,NA,NA,NA,NA,0.06,NA,NA
1ASOH006.66,2009-10-14T00:00:00Z,4.18,2009,10,1ASOH006.66_2009-10-14,1ASOH006.66_2009,NA,0.75,0.02,0.02,NA,NA,NA,NA,NA,0.24,NA,NA
1ASOH006.66,2010-05-11T00:00:00Z,4.77,2010,5,1ASOH006.66_2010-05-11,1ASOH006.66_2010,2,0.52,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1ASOH006.66,2010-06-17T00:00:00Z,14.2,2010,6,1ASOH006.66_2010-06-17,1ASOH006.66_2010,1.3,0.49,0.03,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1ASOH006.66,2010-07-13T00:00:00Z,42.6,2010,7,1ASOH006.66_2010-07-13,1ASOH006.66_2010,1.6,0.61,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1ASOH006.66,2010-08-10T00:00:00Z,11.1,2010,8,1ASOH006.66_2010-08-10,1ASOH006.66_2010,1.2,0.55,0.03,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1ASOH006.66,2010-09-23T00:00:00Z,6.07,2010,9,1ASOH006.66_2010-09-23,1ASOH006.66_2010,NA,0.42,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1ASOH006.66,2010-10-14T00:00:00Z,8.46,2010,10,1ASOH006.66_2010-10-14,1ASOH006.66_2010,NA,0.54,0.02,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1ASOH006.66,2017-05-31T00:00:00Z,3.61,2017,5,1ASOH006.66_2017-05-31,1ASOH006.66_2017,1.9,0.48,0.02,0,NA,NA,NA,NA,NA,0.01,NA,NA
1ASOH006.66,2017-06-15T00:00:00Z,1.3,2017,6,1ASOH006.66_2017-06-15,1ASOH006.66_2017,0.8,1.18,0.04,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
1ASOH006.66,2017-07-11T00:00:00Z,NA,2017,7,1ASOH006.66_2017-07-11,1ASOH006.66_2017,1.3,0.67,0.02,0,NA,NA,NA,NA,NA,0,NA,NA
1ASOH006.66,2017-08-17T00:00:00Z,3.06,2017,8,1ASOH006.66_2017-08-17,1ASOH006.66_2017,1.5,0.51,0.02,0,NA,NA,NA,NA,NA,0,NA,NA
1ASOH006.66,2017-09-14T00:00:00Z,2.03,2017,9,1ASOH006.66_2017-09-14,1ASOH006.66_2017,2.2,0.48,0.02,0,NA,NA,NA,NA,NA,0.01,NA,NA
1ASOH006.66,2017-10-10T00:00:00Z,2.33,2017,10,1ASOH006.66_2017-10-10,1ASOH006.66_2017,1.8,0.5,0.02,0,NA,NA,NA,NA,NA,0.01,NA,NA
1ASOH006.66,2018-05-16T00:00:00Z,6.82,2018,5,1ASOH006.66_2018-05-16,1ASOH006.66_2018,1.9,0.53,0.07,0.04,NA,NA,NA,NA,NA,0.01,NA,NA
1ASOH006.66,2018-06-13T00:00:00Z,9.11,2018,6,1ASOH006.66_2018-06-13,1ASOH006.66_2018,0.8,0.72,0.05,0.01,NA,NA,NA,NA,NA,0.02,NA,NA
1ASOH006.66,2018-07-18T00:00:00Z,16.45,2018,7,1ASOH006.66_2018-07-18,1ASOH006.66_2018,0.9,0.75,0.03,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
1ASOH006.66,2018-08-08T00:00:00Z,3.63,2018,8,1ASOH006.66_2018-08-08,1ASOH006.66_2018,1.5,0.51,0.03,0.01,NA,NA,NA,NA,NA,0,NA,NA
1ASOH006.66,2018-09-27T00:00:00Z,7.97,2018,9,1ASOH006.66_2018-09-27,1ASOH006.66_2018,1.8,0.65,0.03,0.01,NA,NA,NA,NA,NA,0.1,NA,NA
1ASOH006.66,2018-10-15T00:00:00Z,11.9,2018,10,1ASOH006.66_2018-10-15,1ASOH006.66_2018,1,0.74,0.03,0.02,NA,NA,NA,NA,NA,0.17,NA,NA
1ASOH007.26,2017-05-31T00:00:00Z,4.93,2017,5,1ASOH007.26_2017-05-31,1ASOH007.26_2017,1.8,0.5,0.02,0,NA,NA,NA,NA,NA,0.01,NA,NA
1ASOH007.26,2017-06-15T00:00:00Z,34.2,2017,6,1ASOH007.26_2017-06-15,1ASOH007.26_2017,NA,0.98,0.03,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
1ASOH007.26,2017-07-11T00:00:00Z,NA,2017,7,1ASOH007.26_2017-07-11,1ASOH007.26_2017,1.2,0.59,0.02,0,NA,NA,NA,NA,NA,0,NA,NA
1ASOH007.26,2017-08-17T00:00:00Z,3.19,2017,8,1ASOH007.26_2017-08-17,1ASOH007.26_2017,1.5,0.49,0.02,0,NA,NA,NA,NA,NA,0,NA,NA
1ASOH007.26,2017-09-14T00:00:00Z,4.25,2017,9,1ASOH007.26_2017-09-14,1ASOH007.26_2017,2.1,0.51,0.02,0,NA,NA,NA,NA,NA,0.01,NA,NA
1ASOH007.26,2017-10-10T00:00:00Z,2.86,2017,10,1ASOH007.26_2017-10-10,1ASOH007.26_2017,1.9,0.51,0.03,0,NA,NA,NA,NA,NA,0.01,NA,NA
1ASOH007.26,2018-05-16T00:00:00Z,7.23,2018,5,1ASOH007.26_2018-05-16,1ASOH007.26_2018,1.7,0.58,0.09,0.06,NA,NA,NA,NA,NA,0.01,NA,NA
1ASOH007.26,2018-06-13T00:00:00Z,14,2018,6,1ASOH007.26_2018-06-13,1ASOH007.26_2018,1,0.75,0.07,0.01,NA,NA,NA,NA,NA,0.01,NA,NA
1ASOH007.26,2018-07-18T00:00:00Z,15.4,2018,7,1ASOH007.26_2018-07-18,1ASOH007.26_2018,0.3,0.61,0.04,0.02,NA,NA,NA,NA,NA,0.01,NA,NA
1ASOH007.26,2018-08-08T00:00:00Z,4.86,2018,8,1ASOH007.26_2018-08-08,1ASOH007.26_2018,1.3,0.54,0.07,0.03,NA,NA,NA,NA,NA,0,NA,NA
1ASOH007.26,2018-09-27T00:00:00Z,17.2,2018,9,1ASOH007.26_2018-09-27,1ASOH007.26_2018,1.5,0.68,0.04,0.01,NA,NA,NA,NA,NA,0.08,NA,NA
1ASOH007.26,2018-10-15T00:00:00Z,12.3,2018,10,1ASOH007.26_2018-10-15,1ASOH007.26_2018,1.1,0.73,0.02,0.02,NA,NA,NA,NA,NA,0.16,NA,NA
1BCLS003.60,2006-05-22T00:00:00Z,0.64,2006,5,1BCLS003.60_2006-05-22,1BCLS003.60_2006,8.6,0.1,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
1BCLS003.60,2006-06-21T00:00:00Z,1,2006,6,1BCLS003.60_2006-06-21,1BCLS003.60_2006,8.1,0.1,0.01,0.02,NA,NA,NA,NA,NA,0.04,NA,NA
