CBSeg2003,Station,SampleDate,Year,Month,STATION_YEAR,CHLA,TN,DIN,TP,TSS,SECCHI
CHKOH ,RET5.1A,2013-07-18T00:00:00Z,2013,7,RET5.1A_2013,24,NA,0.039,0.071,17,0.5
CHKOH ,RET5.1A,2013-08-15T00:00:00Z,2013,8,RET5.1A_2013,17.5,NA,0.011,0.0734,34,0.4
CHKOH ,RET5.1A,2013-09-04T00:00:00Z,2013,9,RET5.1A_2013,11.4,NA,0.102,0.0586,33,NA
CHKOH ,RET5.1A,2013-10-01T00:00:00Z,2013,10,RET5.1A_2013,10.7,NA,0.044,NA,18,0.5
CHKOH ,RET5.1A,2014-05-06T00:00:00Z,2014,5,RET5.1A_2014,17.9,NA,0.068,0.0562,19,0.5
CHKOH ,RET5.1A,2014-06-03T00:00:00Z,2014,6,RET5.1A_2014,15.9,NA,0.008,0.0528,12,0.5
CHKOH ,RET5.1A,2014-07-01T00:00:00Z,2014,7,RET5.1A_2014,14.3,NA,0.011,0.0518,11,0.7
CHKOH ,RET5.1A,2014-08-05T00:00:00Z,2014,8,RET5.1A_2014,10.6,NA,0.022,NA,33,0.5
CHKOH ,RET5.1A,2014-09-03T00:00:00Z,2014,9,RET5.1A_2014,10.8,NA,0.033,NA,23,0.5
CHKOH ,RET5.1A,2014-10-07T00:00:00Z,2014,10,RET5.1A_2014,13.7,NA,0.018,NA,42,0.3
CHKOH ,RET5.1A,2015-05-05T00:00:00Z,2015,5,RET5.1A_2015,8.2,NA,0.011,0.0473,15,0.2
CHKOH ,RET5.1A,2015-06-18T00:00:00Z,2015,6,RET5.1A_2015,23.3,NA,0.0335,0.0703,16,0.5
CHKOH ,RET5.1A,2015-07-07T00:00:00Z,2015,7,RET5.1A_2015,37.4,NA,0.011,0.0822,16,0.7
CHKOH ,RET5.1A,2015-08-06T00:00:00Z,2015,8,RET5.1A_2015,23.8,NA,0.008,0.0806,29,0.5
CHKOH ,RET5.1A,2015-09-17T00:00:00Z,2015,9,RET5.1A_2015,14.4,NA,0.0225,NA,17,0.5
CHKOH ,RET5.1A,2016-05-12T00:00:00Z,2016,5,RET5.1A_2016,17.1,NA,0.02,0.0784,43,0.1
CHKOH ,RET5.1A,2016-06-07T00:00:00Z,2016,6,RET5.1A_2016,20.6,NA,0.057,0.0769,12,0.5
CHKOH ,RET5.1A,2016-07-12T00:00:00Z,2016,7,RET5.1A_2016,17.1,NA,0.0115,0.0603,15,0.6
CHKOH ,RET5.1A,2016-08-02T00:00:00Z,2016,8,RET5.1A_2016,22.7,NA,0.007,NA,22,0.5
CHKOH ,RET5.1A,2016-09-07T00:00:00Z,2016,9,RET5.1A_2016,11.8,NA,0.006,NA,16,0.6
CHKOH ,RET5.1A,2016-10-04T00:00:00Z,2016,10,RET5.1A_2016,12.6,NA,0.022,0.0458,10,0.7
CHKOH ,RET5.1A,2017-06-06T00:00:00Z,2017,6,RET5.1A_2017,25.7,NA,0.091,0.09,33,0.5
CHKOH ,RET5.1A,2017-07-18T00:00:00Z,2017,7,RET5.1A_2017,24.1,NA,0.0175,NA,15,0.5
CHKOH ,RET5.1A,2017-08-01T00:00:00Z,2017,8,RET5.1A_2017,10.4,NA,0.005,0.0509,10,0.6
CHKOH ,RET5.1A,2017-09-19T00:00:00Z,2017,9,RET5.1A_2017,12.4,NA,0.076,0.0784,50,0.4
CHKOH ,RET5.1A,2017-10-03T00:00:00Z,2017,10,RET5.1A_2017,16.6,NA,0.018,0.0558,13,0.5
CHKOH ,RET5.1A,2018-05-01T00:00:00Z,2018,5,RET5.1A_2018,12.5,NA,0.01,0.0528,21,0.5
CHKOH ,RET5.1A,2018-06-05T00:00:00Z,2018,6,RET5.1A_2018,6.85,NA,0.196,0.0956,10,0.5
CHKOH ,RET5.1A,2018-07-10T00:00:00Z,2018,7,RET5.1A_2018,14.1,NA,0.014499999999999999,0.0566,10,0.6
CHKOH ,RET5.1A,2018-08-07T00:00:00Z,2018,8,RET5.1A_2018,18.6,NA,0.0175,0.0734,13,0.5
CHKOH ,RET5.1A,2018-09-05T00:00:00Z,2018,9,RET5.1A_2018,15.8,NA,0.009,0.0568,11,0.6
CHKOH ,RET5.1A,2018-10-02T00:00:00Z,2018,10,RET5.1A_2018,20.6,NA,0.063,0.0568,14,0.5
CHKOH ,RET5.1A,2019-05-07T00:00:00Z,2019,5,RET5.1A_2019,35.3,NA,0.009,NA,34,0.6
CHKOH ,RET5.1A,2019-06-04T00:00:00Z,2019,6,RET5.1A_2019,19.6,NA,0.008,NA,14,0.6
CHKOH ,RET5.1A,2019-07-09T00:00:00Z,2019,7,RET5.1A_2019,17.3,NA,0.012,NA,20,0.4
CHKOH ,RET5.1A,2019-08-06T00:00:00Z,2019,8,RET5.1A_2019,14.6,NA,0.007,NA,24,0.5
CHKOH ,RET5.1A,2019-09-10T00:00:00Z,2019,9,RET5.1A_2019,15.7,NA,0.008,NA,15,0.6
CHKOH ,RET5.1A,2019-10-08T00:00:00Z,2019,10,RET5.1A_2019,15.7,NA,0.063,NA,18,0.6
CHKOH ,RET5.1A,2020-07-07T00:00:00Z,2020,7,RET5.1A_2020,16,NA,0.011,0.0656,15,NA
CHKOH ,RET5.1A,2020-08-13T00:00:00Z,2020,8,RET5.1A_2020,18.7,NA,0.008,0.0746,15,0.5
CHKOH ,RET5.1A,2020-09-01T00:00:00Z,2020,9,RET5.1A_2020,27.4,NA,0.124,0.0933,31,0.3
CHKOH ,RET5.1A,2020-10-06T00:00:00Z,2020,10,RET5.1A_2020,16.3,NA,0.022,0.0666,14,0.5
CHKOH ,RET5.1A,2021-05-04T00:00:00Z,2021,5,RET5.1A_2021,28.8,NA,0.275,NA,23,0.7
CHKOH ,RET5.1A,2021-06-08T00:00:00Z,2021,6,RET5.1A_2021,16,NA,0.0155,0.067,20,0.5
CHKOH ,RET5.1A,2021-07-07T00:00:00Z,2021,7,RET5.1A_2021,13.4,NA,0.0135,0.0638,14,0.6
CHKOH ,RET5.1A,2021-08-03T00:00:00Z,2021,8,RET5.1A_2021,16.5,NA,0.0165,0.0692,15,0.6
CHKOH ,RET5.1A,2021-09-02T00:00:00Z,2021,9,RET5.1A_2021,20.4,NA,0.007,0.0701,19,0.5
CHKOH ,RET5.1A,2021-10-05T00:00:00Z,2021,10,RET5.1A_2021,17.3,NA,0.029,NA,35,0.5
CHKOH ,RET5.1A,2022-05-03T00:00:00Z,2022,5,RET5.1A_2022,13.2,NA,0.008,NA,20,0.5
CHKOH ,RET5.1A,2022-06-07T00:00:00Z,2022,6,RET5.1A_2022,17.6,0.616,0.0205,0.0854,25,NA
CHKOH ,RET5.1A,2022-07-06T00:00:00Z,2022,7,RET5.1A_2022,21.1,0.551,0.011,0.072,26,0.5
CHKOH ,RET5.1A,2022-08-10T00:00:00Z,2022,8,RET5.1A_2022,20.1,0.549,0.00375,0.0686,14,0.6
CHKOH ,RET5.1A,2022-09-07T00:00:00Z,2022,9,RET5.1A_2022,17.2,0.709,0.092,0.0762,26,0.4
CHKOH ,RET5.1A,2022-10-20T00:00:00Z,2022,10,RET5.1A_2022,19.8,0.645,0.079,0.0572,14,0.8
CHKOH ,RET5.1A,2023-05-02T00:00:00Z,2023,5,RET5.1A_2023,13.9,0.575,0.041,0.065,28,NA
CHKOH ,RET5.1A,2023-06-06T00:00:00Z,2023,6,RET5.1A_2023,14.7,0.585,0.008,0.0794,35,0.5
CHKOH ,RET5.1A,2023-07-06T00:00:00Z,2023,7,RET5.1A_2023,15.6,0.676,0.017,0.0874,20,0.5
CHKOH ,RET5.1A,2023-08-01T00:00:00Z,2023,8,RET5.1A_2023,25.4,0.662,0.013,0.0843,16,0.6
CHKOH ,RET5.1A,2023-09-06T00:00:00Z,2023,9,RET5.1A_2023,22.9,0.781,0.033,0.1112,52,0.3
CHKOH ,RET5.1A,2023-10-03T00:00:00Z,2023,10,RET5.1A_2023,18.3,0.713,0.0582,0.0872,30,0.3
JMSMH ,LE5.2,2000-05-23T00:00:00Z,2000,5,LE5.2_2000,2.15,0.388,0.134,0.053,14,1
JMSMH ,LE5.2,2000-06-20T00:00:00Z,2000,6,LE5.2_2000,3.12,0.409,0.116,0.053,12,1
JMSMH ,LE5.2,2000-07-18T00:00:00Z,2000,7,LE5.2_2000,4.57,0.39,0.06,0.059,12,1.1
JMSMH ,LE5.2,2000-08-22T00:00:00Z,2000,8,LE5.2_2000,4.33,0.444,0.113,0.061,11,1.2
JMSMH ,LE5.2,2000-09-25T00:00:00Z,2000,9,LE5.2_2000,2.85,0.484,0.187,0.069,NA,1
JMSMH ,LE5.2,2000-10-24T00:00:00Z,2000,10,LE5.2_2000,4.24,0.343,0.097,0.055,3,1.6
JMSMH ,LE5.2,2001-05-24T00:00:00Z,2001,5,LE5.2_2001,2.44,0.546,0.292,0.051,15,0.8
JMSMH ,LE5.2,2001-06-19T00:00:00Z,2001,6,LE5.2_2001,7.62,0.51,0.139,0.0536,11,1.1
JMSMH ,LE5.2,2001-07-24T00:00:00Z,2001,7,LE5.2_2001,5.2,0.438,0.024,0.0682,16,0.6
JMSMH ,LE5.2,2001-08-21T00:00:00Z,2001,8,LE5.2_2001,3.74,0.474,0.163,0.0833,10,1
JMSMH ,LE5.2,2001-09-18T00:00:00Z,2001,9,LE5.2_2001,2.65,NA,0.179,0.0872,12,0.9
JMSMH ,LE5.2,2001-10-16T00:00:00Z,2001,10,LE5.2_2001,2.49,0.49,0.166,0.0671,5,1.1
JMSMH ,LE5.2,2002-05-28T00:00:00Z,2002,5,LE5.2_2002,7.64,0.638,0.256,0.062,7,0.6
JMSMH ,LE5.2,2002-06-25T00:00:00Z,2002,6,LE5.2_2002,5.41,NA,NA,NA,NA,0.8
JMSMH ,LE5.2,2002-07-23T00:00:00Z,2002,7,LE5.2_2002,5.86,0.469,0.085,0.0768,9,0.9
JMSMH ,LE5.2,2002-08-13T00:00:00Z,2002,8,LE5.2_2002,4.91,0.503,0.096,0.0918,22,0.7
JMSMH ,LE5.2,2002-09-24T00:00:00Z,2002,9,LE5.2_2002,2.67,0.7190000000000001,0.313,0.1,10,1.4
JMSMH ,LE5.2,2002-10-22T00:00:00Z,2002,10,LE5.2_2002,1.78,0.75,0.396,0.11,6,1.5
JMSMH ,LE5.2,2003-05-27T00:00:00Z,2003,5,LE5.2_2003,5.71,0.928,0.377,0.07,28,0.5
JMSMH ,LE5.2,2003-06-24T00:00:00Z,2003,6,LE5.2_2003,6.46,1.668,0.294,0.06,10,0.7
JMSMH ,LE5.2,2003-07-15T00:00:00Z,2003,7,LE5.2_2003,NA,1.113,0.207,0.08,14,0.6
JMSMH ,LE5.2,2003-08-26T00:00:00Z,2003,8,LE5.2_2003,8.37,0.9575,0.072,0.05,9,0.9
JMSMH ,LE5.2,2003-09-24T00:00:00Z,2003,9,LE5.2_2003,4.27,1.2815,0.367,0.08,29,0.4
JMSMH ,LE5.2,2003-10-28T00:00:00Z,2003,10,LE5.2_2003,2.26,0.996,0.346,0.07,11,0.9
JMSMH ,LE5.2,2004-05-18T00:00:00Z,2004,5,LE5.2_2004,3.63,0.515,0.224,0.055,16,0.6
JMSMH ,LE5.2,2004-06-15T00:00:00Z,2004,6,LE5.2_2004,11.77,NA,0.106,0.0568,10,0.9
JMSMH ,LE5.2,2004-07-20T00:00:00Z,2004,7,LE5.2_2004,18.16,0.547,0.008,0.0698,9,1
JMSMH ,LE5.2,2004-08-17T00:00:00Z,2004,8,LE5.2_2004,3.38,0.549,0.255,0.0591,9,0.7
JMSMH ,LE5.2,2004-09-21T00:00:00Z,2004,9,LE5.2_2004,1.87,0.793,0.474,0.0662,8,0.7
JMSMH ,LE5.2,2004-10-25T00:00:00Z,2004,10,LE5.2_2004,3.26,0.699,0.356,0.0608,5,1.7
JMSMH ,LE5.2,2005-05-31T00:00:00Z,2005,5,LE5.2_2005,5.34,0.469,0.195,0.0425,17,0.7
JMSMH ,LE5.2,2005-06-21T00:00:00Z,2005,6,LE5.2_2005,3.44,0.744,0.04,0.0502,11,0.7
JMSMH ,LE5.2,2005-07-19T00:00:00Z,2005,7,LE5.2_2005,6.78,0.397,0.086,0.0467,6,1.1
JMSMH ,LE5.2,2005-08-23T00:00:00Z,2005,8,LE5.2_2005,5.86,0.513,0.135,0.0773,9,0.9
JMSMH ,LE5.2,2005-09-20T00:00:00Z,2005,9,LE5.2_2005,NA,0.464,0.147,0.0709,12,0.9
JMSMH ,LE5.2,2005-10-18T00:00:00Z,2005,10,LE5.2_2005,1.89,0.608,0.384,0.0704,9,0.8
JMSMH ,LE5.2,2006-05-25T00:00:00Z,2006,5,LE5.2_2006,4.2,0.521,0.194,0.0501,20,0.7
JMSMH ,LE5.2,2006-06-29T00:00:00Z,2006,6,LE5.2_2006,2.21,0.573,0.182,0.0622,21,0.7
JMSMH ,LE5.2,2006-07-24T00:00:00Z,2006,7,LE5.2_2006,21.16,0.555,0.095,0.0625,10,0.9
JMSMH ,LE5.2,2006-08-22T00:00:00Z,2006,8,LE5.2_2006,3.74,0.482,0.102,0.0597,10,0.8
JMSMH ,LE5.2,2006-09-26T00:00:00Z,2006,9,LE5.2_2006,3.45,0.576,0.232,0.0661,6,1
JMSMH ,LE5.2,2006-10-30T00:00:00Z,2006,10,LE5.2_2006,2.33,0.738,0.414,0.0576,5,1
JMSMH ,LE5.2,2007-05-21T00:00:00Z,2007,5,LE5.2_2007,1.94,0.668,0.259,0.0559,18,0.4
JMSMH ,LE5.2,2007-06-18T00:00:00Z,2007,6,LE5.2_2007,3.6,0.383,0.112,0.0546,20,0.6
JMSMH ,LE5.2,2007-08-20T00:00:00Z,2007,8,LE5.2_2007,9.01,0.417,0.05,0.0684,6,1.2
JMSMH ,LE5.2,2007-09-24T00:00:00Z,2007,9,LE5.2_2007,9.99,0.463,0.015,0.0759,6,1.3
JMSMH ,LE5.2,2007-10-22T00:00:00Z,2007,10,LE5.2_2007,2.47,0.5105,0.226,0.0702,6,1.3
JMSMH ,LE5.2,2008-05-21T00:00:00Z,2008,5,LE5.2_2008,1.69,0.78,0.417,0.059,24,0.8
JMSMH ,LE5.2,2008-06-17T00:00:00Z,2008,6,LE5.2_2008,5.16,0.542,0.033,0.0521,8,0.9
JMSMH ,LE5.2,2008-07-15T00:00:00Z,2008,7,LE5.2_2008,7.62,0.377,0.028,0.0482,6,1.1
JMSMH ,LE5.2,2008-08-20T00:00:00Z,2008,8,LE5.2_2008,5.61,0.491,0.118,0.0732,9,1
JMSMH ,LE5.2,2008-09-22T00:00:00Z,2008,9,LE5.2_2008,2.94,0.628,0.308,0.0809,6,1
JMSMH ,LE5.2,2008-10-21T00:00:00Z,2008,10,LE5.2_2008,1.48,0.6295,0.243,0.0718,5,1.1
JMSMH ,LE5.2,2009-05-20T00:00:00Z,2009,5,LE5.2_2009,4.13,0.683,0.397,0.0618,18,0.5
JMSMH ,LE5.2,2009-06-16T00:00:00Z,2009,6,LE5.2_2009,13.07,0.53,0.093,0.0503,5,1.1
JMSMH ,LE5.2,2009-07-21T00:00:00Z,2009,7,LE5.2_2009,NA,0.479,0.006,0.248,6,1.2
JMSMH ,LE5.2,2009-09-15T00:00:00Z,2009,9,LE5.2_2009,6.98,0.519,0.175,0.0622,7,1
JMSMH ,LE5.2,2009-10-20T00:00:00Z,2009,10,LE5.2_2009,1.25,NA,NA,NA,7,1.1
JMSMH ,LE5.2,2010-05-04T00:00:00Z,2010,5,LE5.2_2010,2.14,0.394,0.132,0.0437,22,0.7
JMSMH ,LE5.2,2010-06-17T00:00:00Z,2010,6,LE5.2_2010,3.42,0.254,0.062,0.045,20,0.8
JMSMH ,LE5.2,2010-07-07T00:00:00Z,2010,7,LE5.2_2010,10.5,0.431,0.011,0.0648,19,0.9
JMSMH ,LE5.2,2010-08-03T00:00:00Z,2010,8,LE5.2_2010,2.74,0.2235,0.022,0.0563,6,0.9
JMSMH ,LE5.2,2010-10-05T00:00:00Z,2010,10,LE5.2_2010,2.3,0.561,0.265,0.0792,11,1
JMSMH ,LE5.2,2011-05-03T00:00:00Z,2011,5,LE5.2_2011,3.88,0.572,0.274,0.0627,27,0.4
JMSMH ,LE5.2,2011-06-07T00:00:00Z,2011,6,LE5.2_2011,4.18,0.393,0.103,0.0474,15,0.8
JMSMH ,LE5.2,2011-07-06T00:00:00Z,2011,7,LE5.2_2011,4.64,0.33,0.051,0.0542,13,0.9
JMSMH ,LE5.2,2011-08-02T00:00:00Z,2011,8,LE5.2_2011,NA,NA,0.039,NA,17,0.9
JMSMH ,LE5.2,2011-10-04T00:00:00Z,2011,10,LE5.2_2011,2.58,NA,0.263,0.0621,9,0.9
JMSMH ,LE5.2,2012-05-07T00:00:00Z,2012,5,LE5.2_2012,2.1,NA,0.148,0.0473,23,0.6
JMSMH ,LE5.2,2012-06-06T00:00:00Z,2012,6,LE5.2_2012,5.32,NA,0.094,0.0447,14,0.8
JMSMH ,LE5.2,2012-07-16T00:00:00Z,2012,7,LE5.2_2012,3.88,NA,NA,0.0519,12,1.4
JMSMH ,LE5.2,2012-08-08T00:00:00Z,2012,8,LE5.2_2012,10.6,NA,NA,0.0813,18,1
JMSMH ,LE5.2,2012-09-06T00:00:00Z,2012,9,LE5.2_2012,2.3,NA,0.232,0.0708,8,0.9
JMSMH ,LE5.2,2012-10-23T00:00:00Z,2012,10,LE5.2_2012,3.42,NA,0.286,0.0634,11,1.5
JMSMH ,LE5.2,2013-05-09T00:00:00Z,2013,5,LE5.2_2013,2.12,NA,0.248,0.0543,59,0.5
JMSMH ,LE5.2,2013-06-06T00:00:00Z,2013,6,LE5.2_2013,6.8,NA,0.179,0.0501,16,0.7
JMSMH ,LE5.2,2013-07-15T00:00:00Z,2013,7,LE5.2_2013,4.98,NA,0.134,0.049,18,0.6
JMSMH ,LE5.2,2013-08-15T00:00:00Z,2013,8,LE5.2_2013,28.9,NA,0.024,0.0865,9,1.1
JMSMH ,LE5.2,2013-09-04T00:00:00Z,2013,9,LE5.2_2013,6.35,NA,0.113,0.0589,30,1.1
JMSMH ,LE5.2,2013-10-01T00:00:00Z,2013,10,LE5.2_2013,4.97,NA,0.162,0.0586,14,1.6
JMSMH ,LE5.2,2014-05-06T00:00:00Z,2014,5,LE5.2_2014,6.75,NA,0.165,0.045,20,0.4
JMSMH ,LE5.2,2014-06-03T00:00:00Z,2014,6,LE5.2_2014,2.63,NA,0.261,0.0473,19,0.5
JMSMH ,LE5.2,2014-07-01T00:00:00Z,2014,7,LE5.2_2014,3.65,NA,0.126,0.0472,8,1
JMSMH ,LE5.2,2014-08-05T00:00:00Z,2014,8,LE5.2_2014,67.7,NA,0.044,0.0629,23,1.6
JMSMH ,LE5.2,2014-09-03T00:00:00Z,2014,9,LE5.2_2014,5,NA,0.068,0.0577,12,1.5
JMSMH ,LE5.2,2014-10-07T00:00:00Z,2014,10,LE5.2_2014,3.01,NA,0.103,0.055,6,1.4
JMSMH ,LE5.2,2015-05-06T00:00:00Z,2015,5,LE5.2_2015,2.94,NA,0.202,0.0431,16,0.5
JMSMH ,LE5.2,2015-06-02T00:00:00Z,2015,6,LE5.2_2015,3.72,NA,0.052,0.0366,8,1
JMSMH ,LE5.2,2015-07-07T00:00:00Z,2015,7,LE5.2_2015,3.54,NA,0.058,0.087,NA,0.7
JMSMH ,LE5.2,2015-08-13T00:00:00Z,2015,8,LE5.2_2015,4.63,NA,0.085,0.071,NA,1.7
JMSMH ,LE5.2,2015-09-02T00:00:00Z,2015,9,LE5.2_2015,3.56,NA,0.116,0.0743,12,1.3
JMSMH ,LE5.2,2016-05-19T00:00:00Z,2016,5,LE5.2_2016,3.38,NA,0.11,0.0356,19,0.6
JMSMH ,LE5.2,2016-06-09T00:00:00Z,2016,6,LE5.2_2016,3.93,NA,0.225,0.0648,32,0.4
JMSMH ,LE5.2,2016-07-06T00:00:00Z,2016,7,LE5.2_2016,3.49,NA,0.127,0.0492,22,0.9
JMSMH ,LE5.2,2016-08-02T00:00:00Z,2016,8,LE5.2_2016,3.63,NA,0.052,0.0643,18,1.8
JMSMH ,LE5.2,2016-09-07T00:00:00Z,2016,9,LE5.2_2016,3.13,NA,0.107,0.0673,17,2.6
JMSMH ,LE5.2,2016-10-11T00:00:00Z,2016,10,LE5.2_2016,4.15,NA,0.314,0.0719,15,1.7
JMSMH ,LE5.2,2017-06-06T00:00:00Z,2017,6,LE5.2_2017,4.86,NA,0.19,NA,16,0.8
JMSMH ,LE5.2,2017-07-06T00:00:00Z,2017,7,LE5.2_2017,4.86,NA,0.046,0.039,4,1.7
JMSMH ,LE5.2,2017-08-01T00:00:00Z,2017,8,LE5.2_2017,5.48,NA,0.052,0.0597,4,1.5
JMSMH ,LE5.2,2017-09-07T00:00:00Z,2017,9,LE5.2_2017,2.74,NA,0.19,0.0695,9,1.1
JMSMH ,LE5.2,2017-10-03T00:00:00Z,2017,10,LE5.2_2017,3.06,NA,0.137,0.0648,4,1.4
JMSMH ,LE5.2,2018-05-01T00:00:00Z,2018,5,LE5.2_2018,10.1,0.529,0.087,0.081,36,0.3
JMSMH ,LE5.2,2018-06-05T00:00:00Z,2018,6,LE5.2_2018,8.37,NA,0.29,0.0721,8,0.4
JMSMH ,LE5.2,2018-07-10T00:00:00Z,2018,7,LE5.2_2018,4.61,0.556,0.109,0.0572,19,0.9
JMSMH ,LE5.2,2018-08-07T00:00:00Z,2018,8,LE5.2_2018,13.3,1.265,0.055,0.2359,11,1.1
JMSMH ,LE5.2,2018-09-05T00:00:00Z,2018,9,LE5.2_2018,6.32,0.607,0.01525,0.0958,4,1.3
JMSMH ,LE5.2,2018-10-02T00:00:00Z,2018,10,LE5.2_2018,7.32,NA,0.281,0.0595,15,0.7
JMSMH ,LE5.2,2019-05-07T00:00:00Z,2019,5,LE5.2_2019,3.61,NA,0.155,NA,20,0.6
JMSMH ,LE5.2,2019-06-04T00:00:00Z,2019,6,LE5.2_2019,2.49,NA,0.105,0.0414,12,0.9
JMSMH ,LE5.2,2019-07-09T00:00:00Z,2019,7,LE5.2_2019,6.66,0.386,0.038,0.0614,15,1.1
JMSMH ,LE5.2,2019-08-06T00:00:00Z,2019,8,LE5.2_2019,2.21,NA,0.063,0.0466,7,1.1
JMSMH ,LE5.2,2019-09-10T00:00:00Z,2019,9,LE5.2_2019,4.02,0.33099999999999996,0.069,0.0548,8,0.6
JMSMH ,LE5.2,2019-10-24T00:00:00Z,2019,10,LE5.2_2019,2.42,0.41600000000000004,0.147,0.0415,2,1.7
JMSMH ,LE5.2,2020-07-07T00:00:00Z,2020,7,LE5.2_2020,2.76,NA,0.179,0.0566,7,0.7
JMSMH ,LE5.2,2020-08-06T00:00:00Z,2020,8,LE5.2_2020,3.28,NA,0.175,0.0695,7,0.9
JMSMH ,LE5.2,2020-09-01T00:00:00Z,2020,9,LE5.2_2020,5.2,NA,0.205,0.0794,7,1
JMSMH ,LE5.2,2020-10-06T00:00:00Z,2020,10,LE5.2_2020,1.9,NA,0.263,0.0575,4,0.9
JMSMH ,LE5.2,2021-05-18T00:00:00Z,2021,5,LE5.2_2021,3.97,NA,0.049,0.0443,8,0.7
JMSMH ,LE5.2,2021-06-08T00:00:00Z,2021,6,LE5.2_2021,6.51,0.424,0.068,0.0441,4,0.8
JMSMH ,LE5.2,2021-07-07T00:00:00Z,2021,7,LE5.2_2021,8.03,NA,0.031,0.0809,3,1.9
JMSMH ,LE5.2,2021-08-05T00:00:00Z,2021,8,LE5.2_2021,9.61,0.458,0.061,0.0683,3,NA
JMSMH ,LE5.2,2021-09-08T00:00:00Z,2021,9,LE5.2_2021,2.6,NA,0.094,0.0588,5,1.1
JMSMH ,LE5.2,2021-10-06T00:00:00Z,2021,10,LE5.2_2021,2.62,0.54,0.101,0.0873,5,1.5
JMSMH ,LE5.2,2022-05-03T00:00:00Z,2022,5,LE5.2_2022,2.21,NA,0.147,0.0455,10,1
JMSMH ,LE5.2,2022-05-18T00:00:00Z,2022,5,LE5.2_2022,2.19,NA,0.143,0.0541,19,0.6
JMSMH ,LE5.2,2022-06-29T00:00:00Z,2022,6,LE5.2_2022,3.7,NA,0.104,0.0549,3,1.5
JMSMH ,LE5.2,2022-08-02T00:00:00Z,2022,8,LE5.2_2022,5.2,0.415,0.067,0.055,3,1.5
JMSMH ,LE5.2,2022-08-18T00:00:00Z,2022,8,LE5.2_2022,12,0.533,0.08,0.0733,5,1.2
JMSMH ,LE5.2,2022-09-20T00:00:00Z,2022,9,LE5.2_2022,11.3,0.483,0.03,0.0589,3,2.1
JMSMH ,LE5.2,2022-10-20T00:00:00Z,2022,10,LE5.2_2022,3.92,0.435,0.091,0.0481,1.17,1.8
JMSMH ,LE5.2,2023-05-11T00:00:00Z,2023,5,LE5.2_2023,3.9,0.436,0.082,0.0369,11,0.8
JMSMH ,LE5.2,2023-06-07T00:00:00Z,2023,6,LE5.2_2023,3.38,0.391,0.106,0.0407,6,1.2
JMSMH ,LE5.2,2023-07-18T00:00:00Z,2023,7,LE5.2_2023,4.93,0.417,0.087,0.0503,4,1.6
JMSMH ,LE5.2,2023-08-01T00:00:00Z,2023,8,LE5.2_2023,4.93,0.446,0.06,0.0629,12,1.1
JMSMH ,LE5.2,2023-09-06T00:00:00Z,2023,9,LE5.2_2023,6.12,0.548,0.15,0.0991,3,1.3
JMSMH ,LE5.2,2023-10-03T00:00:00Z,2023,10,LE5.2_2023,2.26,0.569,0.238,0.0656,4,1.7
JMSMH ,LE5.3,2000-05-23T00:00:00Z,2000,5,LE5.3_2000,4.88,0.388,0.088,0.059,21,0.8
JMSMH ,LE5.3,2000-06-20T00:00:00Z,2000,6,LE5.3_2000,7.23,0.356,0.027,0.053,11,0.9
JMSMH ,LE5.3,2000-07-18T00:00:00Z,2000,7,LE5.3_2000,10.06,0.396,0.009000000000000001,0.058,9,1
JMSMH ,LE5.3,2000-08-22T00:00:00Z,2000,8,LE5.3_2000,9.11,0.479,0.035,0.086,16,0.8
JMSMH ,LE5.3,2000-09-25T00:00:00Z,2000,9,LE5.3_2000,3.33,0.522,0.176,0.086,NA,0.7
JMSMH ,LE5.3,2000-10-24T00:00:00Z,2000,10,LE5.3_2000,5.54,0.421,0.076,0.056,50,1
JMSMH ,LE5.3,2001-05-24T00:00:00Z,2001,5,LE5.3_2001,4.22,0.494,0.204,0.0458,11,0.9
JMSMH ,LE5.3,2001-06-19T00:00:00Z,2001,6,LE5.3_2001,9.02,0.452,0.113,0.0564,17,0.8
JMSMH ,LE5.3,2001-07-24T00:00:00Z,2001,7,LE5.3_2001,8.81,0.41,0.013000000000000001,0.0672,17,0.8
JMSMH ,LE5.3,2001-08-21T00:00:00Z,2001,8,LE5.3_2001,9.51,0.604,0.109,0.1085,36,0.5
JMSMH ,LE5.3,2001-09-18T00:00:00Z,2001,9,LE5.3_2001,4.54,NA,0.143,0.0895,15,0.9
JMSMH ,LE5.3,2001-10-16T00:00:00Z,2001,10,LE5.3_2001,3.54,0.47,0.142,0.0708,17,1
JMSMH ,LE5.3,2002-05-28T00:00:00Z,2002,5,LE5.3_2002,9.01,0.406,0.009000000000000001,0.0467,21,0.9
JMSMH ,LE5.3,2002-06-25T00:00:00Z,2002,6,LE5.3_2002,6.19,0.435,0.027,0.057,14,0.8
JMSMH ,LE5.3,2002-07-23T00:00:00Z,2002,7,LE5.3_2002,7.74,0.503,0.075,0.0774,16,0.7
JMSMH ,LE5.3,2002-08-13T00:00:00Z,2002,8,LE5.3_2002,4.81,0.573,0.119,0.107,24,0.7
JMSMH ,LE5.3,2002-09-24T00:00:00Z,2002,9,LE5.3_2002,3.67,0.6065,0.243,0.1,16,0.9
JMSMH ,LE5.3,2002-10-22T00:00:00Z,2002,10,LE5.3_2002,3.28,0.7284999999999999,0.339,0.1,8,1.1
